time	Vo_no_amp
5.57299999999998796E-9	3.82075593404764557E-9
5.58299999999998686E-9	3.93854042180855668E-9
5.59299999999998576E-9	4.08275397604622192E-9
5.60299999999998732E-9	4.24933891582172674E-9
5.61299999999998800E-9	4.43259412426156807E-9
5.62299999999998690E-9	4.62535516368336008E-9
5.63299999999998580E-9	4.81921952673464116E-9
5.64299999999998558E-9	5.00481054480020049E-9
5.65299999999998448E-9	5.17207257632831130E-9
5.66299999999998338E-9	5.31058929190948348E-9
5.67299999999998494E-9	5.40991614095347728E-9
5.68299999999998473E-9	5.45991755564456760E-9
5.69299999999998363E-9	5.45109929479426647E-9
5.70299999999998519E-9	5.37492659822639940E-9
5.71299999999998320E-9	5.22411938825411060E-9
5.72299999999998477E-9	4.99291646561259661E-9
5.73299999999998366E-9	4.67730145997509084E-9
5.74299999999998256E-9	4.27518425724397666E-9
5.75299999999998413E-9	3.78653276065300837E-9
5.76299999999998214E-9	3.21345111416760920E-9
5.77299999999998281E-9	2.56020189650266872E-9
5.78299999999998260E-9	1.83317129798314804E-9
5.79299999999998239E-9	1.04077790894130695E-9
5.80299999999998128E-9	1.93327362233310707E-10
5.81299999999998107E-9	-6.97183484341876891E-10
5.82299999999998175E-9	-1.61730794583075510E-9
5.83299999999998242E-9	-2.55243059018868568E-9
5.84299999999998043E-9	-3.48708114180873885E-9
5.85299999999997933E-9	-4.40527343333074661E-9
5.86299999999998001E-9	-5.29086087235907332E-9
5.87299999999997979E-9	-6.12789940910877018E-9
5.88299999999998136E-9	-6.90100881433113855E-9
5.89299999999997937E-9	-7.59572316829702565E-9
5.90299999999998093E-9	-8.19882180313681808E-9
5.91299999999997805E-9	-8.69863253353035759E-9
5.92299999999997873E-9	-9.08529981105237816E-9
5.93299999999997940E-9	-9.35101135038464548E-9
5.94299999999997919E-9	-9.49017774353131571E-9
5.95299999999997809E-9	-9.49956065165578245E-9
5.96299999999997610E-9	-9.37834644048467503E-9
5.97299999999997855E-9	-9.12816361096390771E-9
5.98299999999997745E-9	-8.75304394148743903E-9
5.99299999999997723E-9	-8.25932873815503577E-9
6.00299999999997613E-9	-7.65552291657287043E-9
6.01299999999997681E-9	-6.95210084490257429E-9
6.02299999999997659E-9	-6.16126899940356321E-9
6.03299999999997638E-9	-5.29669150014028922E-9
6.04299999999997617E-9	-4.37318546651004247E-9
6.05299999999997596E-9	-3.40639385288265739E-9
6.06299999999997485E-9	-2.41244399398438425E-9
6.07299999999997375E-9	-1.40760045401523159E-9
6.08299999999997354E-9	-4.07920839153233139E-10
6.09299999999997510E-9	5.71077035444834813E-10
6.10299999999997489E-9	1.51472875195376111E-9
6.11299999999997379E-9	2.40951043284781807E-9
6.12299999999997446E-9	3.24329288025645868E-9
6.13299999999997247E-9	4.00555698491328904E-9
6.14299999999997404E-9	4.68756568358140857E-9
6.15299999999997382E-9	5.28248893767261585E-9
6.16299999999997361E-9	5.78547951197800359E-9
6.17299999999997429E-9	6.19369867936963203E-9
6.18299999999997141E-9	6.50629232881151864E-9
6.19299999999997119E-9	6.72431926927432855E-9
6.20299999999997187E-9	6.85063473005890167E-9
6.21299999999997432E-9	6.88973310458457444E-9
6.22299999999997233E-9	6.84755489128798622E-9
6.23299999999997034E-9	6.73126362059232974E-9
6.24299999999997102E-9	6.54899933647010712E-9
6.25299999999997080E-9	6.30961583686528371E-9
6.26299999999997148E-9	6.02240924856317061E-9
6.27299999999997215E-9	5.69684557753809351E-9
6.28299999999997105E-9	5.34229469450922601E-9
6.29299999999997084E-9	4.96777786655522924E-9
6.30299999999996974E-9	4.58173545657465553E-9
6.31299999999996864E-9	4.19182077383865526E-9
6.32299999999996842E-9	3.80472527872969923E-9
6.33299999999996821E-9	3.42603945194324666E-9
6.34299999999996800E-9	3.06015263911810997E-9
6.35299999999996867E-9	2.71019405123332913E-9
6.36299999999996757E-9	2.37801584355579054E-9
6.37299999999996913E-9	2.06421789667950950E-9
6.38299999999996981E-9	1.76821270831909128E-9
6.39299999999996693E-9	1.48832774208951379E-9
6.40299999999996494E-9	1.22194163842079262E-9
6.41299999999996739E-9	9.65649809314491492E-10
6.42299999999996807E-9	7.15454108206795691E-10
6.43299999999996786E-9	4.66970553235486729E-10
6.44299999999996587E-9	2.15648553881639238E-10
6.45299999999996565E-9	-4.30052299522736359E-11
6.46299999999996544E-9	-3.13205380850088666E-10
6.47299999999996434E-9	-5.98675446369648689E-10
6.48299999999996501E-9	-9.02451432098957440E-10
6.49299999999996569E-9	-1.22670707747665619E-9
6.50299999999996547E-9	-1.57260628267081848E-9
6.51299999999996349E-9	-1.94018734287456973E-9
6.52299999999996238E-9	-2.32828283668109259E-9
6.53299999999996395E-9	-2.73447804508260361E-9
6.54299999999996551E-9	-3.15510964084130707E-9
6.55299999999996352E-9	-3.58530516418791789E-9
6.56299999999996331E-9	-4.01906259398763765E-9
6.57299999999996221E-9	-4.44936818858252625E-9
6.58299999999996199E-9	-4.86834971074832001E-9
6.59299999999996267E-9	-5.26746116855516711E-9
6.60299999999996334E-9	-5.63769432279008242E-9
6.61299999999996402E-9	-5.96981145151092019E-9
6.62299999999996114E-9	-6.25459321713725558E-9
6.63299999999996093E-9	-6.48309495064242736E-9
6.64299999999996160E-9	-6.64690429792923343E-9
6.65299999999996317E-9	-6.73839304180173926E-9
6.66299999999996118E-9	-6.75095605293909173E-9
6.67299999999996007E-9	-6.67923068654819208E-9
6.68299999999995986E-9	-6.51929044312133499E-9
6.69299999999996054E-9	-6.26880730984880685E-9
6.70299999999996032E-9	-5.92717791554323803E-9
6.71299999999996011E-9	-5.49560950013396088E-9
6.72299999999995901E-9	-4.97716271297052426E-9
6.73299999999995791E-9	-4.37674937125895358E-9
6.74299999999995947E-9	-3.70108449374216386E-9
6.75299999999995926E-9	-2.95859314832243836E-9
6.76299999999995727E-9	-2.15927387042549013E-9
6.77299999999995794E-9	-1.31452155147252991E-9
6.78299999999995684E-9	-4.36913712033586688E-10
6.79299999999995840E-9	4.60035030850319870E-10
6.80299999999995819E-9	1.36214467594720512E-9
6.81299999999995798E-9	2.25486135700156343E-9
6.82299999999995777E-9	3.12356167810787166E-9
6.83299999999995578E-9	3.95386246516467654E-9
6.84299999999995467E-9	4.73192836774439307E-9
6.85299999999995801E-9	5.44476980217082485E-9
6.86299999999995514E-9	6.08052396897176983E-9
6.87299999999995581E-9	6.62871209079153978E-9
6.88299999999995560E-9	7.08046659379756971E-9
6.89299999999995627E-9	7.42872267433024458E-9
6.90299999999995695E-9	7.66836952498118318E-9
6.91299999999995585E-9	7.79635743783002066E-9
6.92299999999995563E-9	7.81175807781506837E-9
6.93299999999995542E-9	7.71577642254543861E-9
6.94299999999995343E-9	7.51171413312733982E-9
6.95299999999995233E-9	7.20488535986540057E-9
6.96299999999995389E-9	6.80248713772082247E-9
6.97299999999995279E-9	6.31342759083769334E-9
6.98299999999995435E-9	5.74811616672271075E-9
6.99299999999995148E-9	5.11822105250276138E-9
7.00299999999995215E-9	4.43639974779664392E-9
7.01299999999995283E-9	3.71600944133823541E-9
7.02299999999995173E-9	2.97080434152512929E-9
7.03299999999995329E-9	2.21462742800863133E-9
7.04299999999995308E-9	1.46110419527966084E-9
7.05299999999995109E-9	7.23345833729864829E-10
7.06299999999995265E-9	1.36689640883008590E-11
7.07299999999995155E-9	-6.56661436044971847E-10
7.08299999999994956E-9	-1.27765986210851201E-9
7.09299999999995201E-9	-1.84081352810434562E-9
7.10299999999994913E-9	-2.33923655660336038E-9
7.11299999999994981E-9	-2.76778167260804064E-9
7.12299999999994782E-9	-3.12310710166043037E-9
7.13299999999994938E-9	-3.40369755710355548E-9
7.14299999999994917E-9	-3.60983938510877067E-9
7.15299999999994895E-9	-3.74355109671435660E-9
7.16299999999994874E-9	-3.80847162917135273E-9
7.17299999999994942E-9	-3.80970971336044739E-9
7.18299999999995009E-9	-3.75365866303351492E-9
7.19299999999994810E-9	-3.64778174876312899E-9
7.20299999999994700E-9	-3.50037407052769645E-9
7.21299999999994768E-9	-3.32030745701224150E-9
7.22299999999994746E-9	-3.11676533479529194E-9
7.23299999999994725E-9	-2.89897469236268002E-9
7.24299999999994615E-9	-2.67594223263989672E-9
7.25299999999994682E-9	-2.45620161067217424E-9
7.26299999999994750E-9	-2.24757831666799079E-9
7.27299999999994640E-9	-2.05697828206932876E-9
7.28299999999994441E-9	-1.89020564603466257E-9
7.29299999999994775E-9	-1.75181433073558157E-9
7.30299999999994576E-9	-1.64499715880882036E-9
7.31299999999994643E-9	-1.57151522367768526E-9
7.32299999999994355E-9	-1.53166911295889063E-9
7.33299999999994512E-9	-1.52431242870619954E-9
7.34299999999994490E-9	-1.54690690831477706E-9
7.35299999999994380E-9	-1.59561737529668290E-9
7.36299999999994270E-9	-1.66544374705130527E-9
7.37299999999994515E-9	-1.75038637942486019E-9
7.38299999999994405E-9	-1.84364013719185937E-9
7.39299999999994384E-9	-1.93781178769577567E-9
7.40299999999994274E-9	-2.02515467812059269E-9
7.41299999999994164E-9	-2.09781420761401760E-9
7.42299999999994409E-9	-2.14807734524063498E-9
7.43299999999994121E-9	-2.16861936644979814E-9
7.44299999999994188E-9	-2.15274108290592858E-9
7.45299999999994256E-9	-2.09459011669068529E-9
7.46299999999994057E-9	-1.98936019834940692E-9
7.47299999999994302E-9	-1.83346302648434212E-9
7.48299999999994192E-9	-1.62466791387675813E-9
7.49299999999994348E-9	-1.36220527739766228E-9
7.50299999999994149E-9	-1.04683100408568386E-9
7.51299999999994217E-9	-6.80849799903791553E-10
7.52299999999993929E-9	-2.68096734126053526E-10
7.53299999999994085E-9	1.86122717744388289E-10
7.54299999999993886E-9	6.75132770386962733E-10
7.55299999999994220E-9	1.19102517474277114E-9
7.56299999999994021E-9	1.72483144329500093E-9
7.57299999999994000E-9	2.26672517969111409E-9
7.58299999999993979E-9	2.80624943674879912E-9
7.59299999999993869E-9	3.33256334810048616E-9
7.60299999999993936E-9	3.83470174623798954E-9
7.61299999999993915E-9	4.30184112681626729E-9
7.62299999999993627E-9	4.72356516819585881E-9
7.63299999999993872E-9	5.09012305579647695E-9
7.64299999999993851E-9	5.39267405789496834E-9
7.65299999999993741E-9	5.62351212823757862E-9
7.66299999999993986E-9	5.77626477754186407E-9
7.67299999999993876E-9	5.84606108064578756E-9
7.68299999999993855E-9	5.82966446905347446E-9
7.69299999999993656E-9	5.72556687008271137E-9
7.70299999999993634E-9	5.53404175268385856E-9
7.71299999999993702E-9	5.25715469336142505E-9
7.72299999999993680E-9	4.89873115644790591E-9
7.73299999999993481E-9	4.46428225911988097E-9
7.74299999999993549E-9	3.96089032996684365E-9
7.75299999999993616E-9	3.39705705255043133E-9
7.76299999999993595E-9	2.78251791026238804E-9
7.77299999999993574E-9	2.12802750754129111E-9
7.78299999999993464E-9	1.44512110038808661E-9
7.79299999999993709E-9	7.45858275835275997E-10
7.80299999999993332E-9	4.25551423996904798E-11
7.81299999999993222E-9	-6.52488367093645216E-10
7.82299999999993467E-9	-1.32725940268389353E-9
7.83299999999993446E-9	-1.97029471194922934E-9
7.84299999999993336E-9	-2.57092838901302390E-9
7.85299999999993226E-9	-3.11951887092924185E-9
7.86299999999993204E-9	-3.60764972989573351E-9
7.87299999999993183E-9	-4.02829948287016126E-9
7.88299999999993339E-9	-4.37597644345917924E-9
7.89299999999992963E-9	-4.64681556176930233E-9
7.90299999999993563E-9	-4.83863520304032058E-9
7.91299999999993275E-9	-4.95095285488458892E-9
7.92299999999992988E-9	-4.98495978327442213E-9
7.93299999999993233E-9	-4.94345566369924150E-9
7.94299999999993123E-9	-4.83074519779129297E-9
7.95299999999993101E-9	-4.65249967802516906E-9
7.96299999999992991E-9	-4.41558735132856217E-9
7.97299999999993148E-9	-4.12787721552691789E-9
7.98299999999992949E-9	-3.79802153146207289E-9
7.99299999999993016E-9	-3.43522283423518271E-9
8.00299999999992906E-9	-3.04899156934288529E-9
8.01299999999992707E-9	-2.64890065443166334E-9
8.02299999999992686E-9	-2.24434327599610794E-9
8.03299999999992842E-9	-1.84430008743964358E-9
8.04299999999992821E-9	-1.45712169554341053E-9
8.05299999999992799E-9	-1.09033190561704396E-9
8.06299999999992956E-9	-7.50456629086043847E-10
8.07299999999992757E-9	-4.42882641025109969E-10
8.08299999999992913E-9	-1.71749537307062639E-10
8.09299999999992714E-9	6.01226733292737325E-11
8.10299999999992870E-9	2.51268860425580209E-10
8.11299999999992494E-9	4.01576437019840160E-10
8.12299999999992473E-9	5.12245868481775091E-10
8.13299999999992451E-9	5.85715459431673491E-10
8.14299999999992608E-9	6.25552779892978172E-10
8.15299999999992586E-9	6.36315959716036339E-10
8.16299999999992565E-9	6.23388871226091545E-10
8.17299999999992544E-9	5.92794908104957852E-10
8.18299999999992522E-9	5.50994619700116317E-10
8.19299999999992679E-9	5.04672848643401473E-10
8.20299999999992480E-9	4.60521244313062894E-10
8.21299999999992636E-9	4.25022102082912667E-10
8.22299999999992437E-9	4.04239421253779074E-10
8.23299999999992416E-9	4.03622878442124922E-10
8.24299999999992394E-9	4.27830065798947334E-10
8.25299999999992195E-9	4.80571843892717077E-10
8.26299999999992352E-9	5.64485023549093157E-10
8.27299999999992153E-9	6.81035842664381441E-10
8.28299999999992309E-9	8.30456865172390835E-10
8.29299999999992288E-9	1.01171902437762729E-9
8.30299999999992266E-9	1.22253959303376059E-9
8.31299999999992068E-9	1.45942591897464524E-9
8.32299999999992224E-9	1.71775383653802738E-9
8.33299999999992203E-9	1.99187875725464814E-9
8.34299999999992004E-9	2.27527656960127267E-9
8.35299999999992160E-9	2.56071066631038802E-9
8.36299999999992139E-9	2.84042070900985433E-9
8.37299999999992117E-9	3.10632816452145377E-9
8.38299999999991918E-9	3.35025321513471352E-9
8.39299999999991897E-9	3.56413735456098468E-9
8.40299999999991876E-9	3.74026583183403094E-9
8.41299999999992032E-9	3.87148410127921139E-9
8.42299999999991833E-9	3.95140257894725000E-9
8.43299999999992167E-9	3.97458428993276724E-9
8.44299999999991968E-9	3.93671041242216546E-9
8.45299999999991947E-9	3.83471928220877656E-9
8.46299999999991925E-9	3.66691510927712372E-9
8.47299999999991904E-9	3.43304345237851116E-9
8.48299999999991883E-9	3.13433136066063689E-9
8.49299999999991684E-9	2.77349098902888835E-9
8.50299999999991662E-9	2.35468640794299944E-9
8.51299999999991641E-9	1.88346425121439642E-9
8.52299999999991797E-9	1.36664976375096781E-9
8.53299999999991599E-9	8.12210698950528887E-10
8.54299999999991755E-9	2.29092341578578873E-10
8.55299999999991556E-9	-3.72972329088781240E-10
8.56299999999991890E-9	-9.83672688950780660E-10
8.57299999999991513E-9	-1.59234557787512099E-9
8.58299999999991314E-9	-2.18820994811795622E-9
8.59299999999991471E-9	-2.76060531341726012E-9
8.60299999999991449E-9	-3.29922817998222095E-9
8.61299999999991428E-9	-3.79436069284991584E-9
8.62299999999991584E-9	-4.23708591833182346E-9
8.63299999999991563E-9	-4.61948451581603692E-9
8.64299999999991364E-9	-4.93480803207789798E-9
8.65299999999991343E-9	-5.17762466209646632E-9
8.66299999999991499E-9	-5.34393403365970965E-9
8.67299999999991478E-9	-5.43124836201792505E-9
8.68299999999991279E-9	-5.43863816603737327E-9
8.69299999999991080E-9	-5.36674162104667030E-9
8.70299999999991236E-9	-5.21773752496925614E-9
8.71299999999991392E-9	-4.99528275215561735E-9
8.72299999999991194E-9	-4.70441594613898317E-9
8.73299999999991172E-9	-4.35143004106470510E-9
8.74299999999991151E-9	-3.94371697691704881E-9
8.75299999999991307E-9	-3.48958865412411168E-9
8.76299999999991108E-9	-2.99807873227751376E-9
8.77299999999990909E-9	-2.47873030560973318E-9
8.78299999999991243E-9	-1.94137478779289152E-9
8.79299999999991044E-9	-1.39590751331443430E-9
8.80299999999990845E-9	-8.52065606217441385E-10
8.81299999999991002E-9	-3.19213570130808755E-10
8.82299999999990803E-9	1.93858186202222060E-10
8.83299999999991137E-9	6.79117049467691114E-10
8.84299999999990938E-9	1.12944979065049989E-9
8.85299999999990916E-9	1.53879831694195879E-9
8.86299999999991073E-9	1.90226656687835560E-9
8.87299999999990874E-9	2.21619630128871359E-9
8.88299999999990675E-9	2.47821035528163369E-9
8.89299999999990831E-9	2.68722275143819456E-9
8.90299999999990632E-9	2.84341592178664015E-9
8.91299999999990611E-9	2.94818613326328682E-9
8.92299999999990590E-9	3.00405903365253568E-9
8.93299999999990746E-9	3.01457800023609668E-9
8.94299999999990725E-9	2.98416865404239484E-9
8.95299999999990703E-9	2.91798348254157469E-9
8.96299999999990860E-9	2.82173098405581335E-9
8.97299999999990483E-9	2.70149410000150070E-9
8.98299999999990639E-9	2.56354292890797408E-9
8.99299999999990440E-9	2.41414681583923274E-9
9.00299999999990597E-9	2.25939088297661739E-9
9.01299999999990398E-9	2.10500191080299359E-9
9.02299999999990376E-9	1.95618819100820374E-9
9.03299999999990355E-9	1.81749755317504369E-9
9.04299999999990511E-9	1.69269723184280907E-9
9.05299999999990490E-9	1.58467861419604850E-9
9.06299999999990291E-9	1.49538921677130587E-9
9.07299999999990270E-9	1.42579349900443697E-9
9.08299999999990249E-9	1.37586334326596349E-9
9.09299999999990405E-9	1.34459822959819197E-9
9.10299999999990384E-9	1.33007432988840302E-9
9.11299999999990362E-9	1.32952096449221591E-9
9.12299999999990163E-9	1.33942212618982159E-9
9.13299999999990320E-9	1.35564010244452993E-9
9.14299999999990121E-9	1.37355763866199165E-9
9.15299999999990277E-9	1.38823460145297783E-9
9.16299999999990078E-9	1.39457473184123604E-9
9.17299999999990234E-9	1.38749782449531445E-9
9.18299999999990035E-9	1.36211252938851457E-9
9.19299999999989836E-9	1.31388495202006017E-9
9.20299999999989993E-9	1.23879833698639308E-9
9.21299999999989971E-9	1.13349936141362706E-9
9.22299999999989772E-9	9.95426931952113669E-10
9.23299999999990106E-9	8.22919855613129769E-10
9.24299999999989907E-9	6.15300323475526323E-10
9.25299999999989886E-9	3.72930791484410173E-10
9.26299999999989865E-9	9.72425474194988482E-11
9.27299999999989844E-9	-2.09265001338717749E-10
9.28299999999989822E-9	-5.43054516351111438E-10
9.29299999999989801E-9	-8.99609813919469303E-10
9.30299999999989602E-9	-1.27352250050655691E-9
